,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
10,Per Knut Aaland,31.0,188.0,75.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no medal,2,1
11,Per Knut Aaland,31.0,188.0,75.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,2,1
12,Per Knut Aaland,31.0,188.0,75.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,no medal,2,1
13,Per Knut Aaland,31.0,188.0,75.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,2,1
14,Per Knut Aaland,33.0,188.0,75.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no medal,2,2
15,Per Knut Aaland,33.0,188.0,75.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,2,2
16,Per Knut Aaland,33.0,188.0,75.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,no medal,2,2
17,Per Knut Aaland,33.0,188.0,75.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,2,2
18,John Aalberg,31.0,183.0,72.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no medal,2,1
19,John Aalberg,31.0,183.0,72.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,2,1
20,John Aalberg,31.0,183.0,72.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,no medal,2,1
21,John Aalberg,31.0,183.0,72.0,USA,1992,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,2,1
22,John Aalberg,33.0,183.0,72.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no medal,2,2
23,John Aalberg,33.0,183.0,72.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,2,2
24,John Aalberg,33.0,183.0,72.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,no medal,2,2
25,John Aalberg,33.0,183.0,72.0,USA,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,2,2
28,Antti Sami Aalto,26.0,186.0,96.0,FIN,2002,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
30,Jorma Ilmari Aalto,22.0,182.0,76.5,FIN,1980,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,1,1
40,Juhamatti Tapio Aaltonen,28.0,184.0,85.0,FIN,2014,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1,1
59,Kjetil Andr Aamodt,20.0,176.0,85.0,NOR,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,5,1
60,Kjetil Andr Aamodt,20.0,176.0,85.0,NOR,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,Gold,5,1
61,Kjetil Andr Aamodt,20.0,176.0,85.0,NOR,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze,5,1
62,Kjetil Andr Aamodt,20.0,176.0,85.0,NOR,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,1
63,Kjetil Andr Aamodt,22.0,176.0,85.0,NOR,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,Silver,5,2
64,Kjetil Andr Aamodt,22.0,176.0,85.0,NOR,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,Bronze,5,2
65,Kjetil Andr Aamodt,22.0,176.0,85.0,NOR,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,2
66,Kjetil Andr Aamodt,22.0,176.0,85.0,NOR,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,2
67,Kjetil Andr Aamodt,22.0,176.0,85.0,NOR,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,Silver,5,2
68,Kjetil Andr Aamodt,26.0,176.0,85.0,NOR,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,5,3
69,Kjetil Andr Aamodt,26.0,176.0,85.0,NOR,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,no medal,5,3
70,Kjetil Andr Aamodt,26.0,176.0,85.0,NOR,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,3
71,Kjetil Andr Aamodt,26.0,176.0,85.0,NOR,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,no medal,5,3
72,Kjetil Andr Aamodt,30.0,176.0,85.0,NOR,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,5,4
73,Kjetil Andr Aamodt,30.0,176.0,85.0,NOR,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,Gold,5,4
74,Kjetil Andr Aamodt,30.0,176.0,85.0,NOR,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,4
75,Kjetil Andr Aamodt,30.0,176.0,85.0,NOR,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,4
76,Kjetil Andr Aamodt,30.0,176.0,85.0,NOR,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,Gold,5,4
77,Kjetil Andr Aamodt,34.0,176.0,85.0,NOR,2006,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,5,5
78,Kjetil Andr Aamodt,34.0,176.0,85.0,NOR,2006,Torino,Alpine Skiing,Alpine Skiing Men's Super G,Gold,5,5
83,Nils Egil Aaness,24.0,178.43771043771045,76.20466321243524,NOR,1960,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,no medal,2,1
84,Nils Egil Aaness,24.0,179.0576,75.99420529801324,NOR,1960,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,2,1
85,Nils Egil Aaness,27.0,179.0576,75.99420529801324,NOR,1964,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,2,2
99,Dagfinn Sverre Aarskog,24.0,190.0,98.0,NOR,1998,Nagano,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
110,Roald Edgar Aas,23.0,179.0576,75.99420529801324,NOR,1952,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,3,1
111,Roald Edgar Aas,27.0,179.0576,75.99420529801324,NOR,1956,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,3,2
112,Roald Edgar Aas,27.0,178.9168399168399,75.13318777292577,NOR,1956,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 5,000 metres",no medal,3,2
113,Roald Edgar Aas,31.0,179.0576,75.99420529801324,NOR,1960,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,3,3
114,Roald Edgar Aas,31.0,178.9168399168399,75.13318777292577,NOR,1960,Squaw Valley,Speed Skating,"Speed Skating Men's 5,000 metres",no medal,3,3
115,Roald Edgar Aas,31.0,178.92835820895522,75.1125,NOR,1960,Squaw Valley,Speed Skating,"Speed Skating Men's 10,000 metres",no medal,3,3
119,Meelis Aasme,25.0,182.0,73.0,EST,1998,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no medal,2,1
120,Meelis Aasme,25.0,182.0,73.0,EST,1998,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,2,1
121,Meelis Aasme,29.0,182.0,73.0,EST,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no medal,2,2
122,Meelis Aasme,29.0,182.0,73.0,EST,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no medal,2,2
123,Meelis Aasme,29.0,182.0,73.0,EST,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no medal,2,2
245,Muhammad Abbas,23.0,168.0,55.0,PAK,2010,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,1,1
265,Giordano Giulio Abbondati,15.0,175.0,64.0,ITA,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
266,Giordano Giulio Abbondati,19.0,175.0,64.0,ITA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,2,2
276,Jeremy Abbott,24.0,175.0,70.0,USA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,2
277,Jeremy Abbott,28.0,175.0,70.0,USA,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
278,Jeremy Abbott,28.0,175.0,70.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze,3,3
626,Kazumi Abe,24.0,178.0,67.0,JPN,1972,Sapporo,Bobsleigh,Bobsleigh Men's Two,no medal,2,1
627,Kazumi Abe,24.0,178.0,67.0,JPN,1972,Sapporo,Bobsleigh,Bobsleigh Men's Four,no medal,2,1
628,Kazumi Abe,28.0,178.0,67.0,JPN,1976,Innsbruck,Bobsleigh,Bobsleigh Men's Two,no medal,2,2
629,Kazumi Abe,28.0,178.0,67.0,JPN,1976,Innsbruck,Bobsleigh,Bobsleigh Men's Four,no medal,2,2
633,Masashi Abe,22.0,175.0,64.0,JPN,1988,Calgary,Nordic Combined,Nordic Combined Men's Team,no medal,3,1
634,Masashi Abe,22.0,175.0,64.0,JPN,1988,Calgary,Nordic Combined,Nordic Combined Men's Individual,no medal,3,1
635,Masashi Abe,26.0,175.0,64.0,JPN,1992,Albertville,Nordic Combined,Nordic Combined Men's Individual,no medal,3,2
636,Masashi Abe,28.0,175.0,64.0,JPN,1994,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Gold,3,3
637,Masashi Abe,28.0,175.0,64.0,JPN,1994,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,no medal,3,3
672,Clarence John Abel,23.0,185.0,102.0,USA,1924,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,1,1
673,George Gordon Abel,35.0,181.02189210320563,83.8216435488092,CAN,1952,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,1,1
714,Ral Daniel Abella,26.0,179.09888579387186,72.68410041841004,ARG,1980,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,1,1
715,Ral Daniel Abella,26.0,178.3889490790899,72.43579978237214,ARG,1980,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,no medal,1,1
716,Ral Daniel Abella,26.0,178.59610705596108,72.40975609756097,ARG,1980,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,1,1
726,Bjrn Olof Conny berg,23.0,181.0,76.0,SWE,1992,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,no medal,1,1
782,Enver Nazymovych Ablaiev,22.0,169.0,68.0,UKR,2002,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,1
783,Enver Nazymovych Ablaiev,26.0,169.0,68.0,UKR,2006,Torino,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,2
784,Enver Nazymovych Ablaiev,30.0,169.0,68.0,UKR,2010,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,3
868,Dany Abounaoum,22.0,176.82024597918638,76.39810426540285,LIB,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,1,1
869,Dany Abounaoum,22.0,177.27573182247403,76.59138257575758,LIB,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
922,Knut Leo Abrahamsen,25.0,175.70216606498195,68.08102766798419,NOR,1988,Calgary,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
923,Trond Sevg Abrahamsen,19.0,183.0,87.0,NOR,1980,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,2,1
924,Trond Sevg Abrahamsen,23.0,183.0,87.0,NOR,1984,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,2,2
928,Kurt Christer Abrahamsson (-Abris),24.0,187.0,77.0,SWE,1972,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
935,Karl Gustaf Emanuel Abrahamsson,31.0,181.02189210320563,83.8216435488092,SWE,1928,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,1,1
936,Ulf Thommy Abrahamsson,24.0,185.0,81.0,SWE,1972,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
938,Iason Abramashvili,17.0,176.0,82.0,GEO,2006,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,3,1
939,Iason Abramashvili,17.0,176.0,82.0,GEO,2006,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,3,1
940,Iason Abramashvili,21.0,176.0,82.0,GEO,2010,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,3,2
941,Iason Abramashvili,21.0,176.0,82.0,GEO,2010,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,3,2
942,Iason Abramashvili,25.0,176.0,82.0,GEO,2014,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,3,3
943,Iason Abramashvili,25.0,176.0,82.0,GEO,2014,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,3,3
945,Oleksandr Volodymyrovych Abramenko,17.0,180.0,82.0,UKR,2006,Torino,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,1
946,Oleksandr Volodymyrovych Abramenko,21.0,180.0,82.0,UKR,2010,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,2
947,Oleksandr Volodymyrovych Abramenko,25.0,180.0,82.0,UKR,2014,Sochi,Freestyle Skiing,Freestyle Skiing Men's Aerials,no medal,3,3
948,Yevgeny Sergeyevich Abramenko,22.0,181.0,80.0,BLR,2010,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,1
949,Yevgeny Sergeyevich Abramenko,22.0,181.0,80.0,BLR,2010,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no medal,2,1
950,Yevgeny Sergeyevich Abramenko,22.0,181.0,80.0,BLR,2010,Vancouver,Biathlon,Biathlon Men's 20 kilometres,no medal,2,1
951,Yevgeny Sergeyevich Abramenko,22.0,181.0,80.0,BLR,2010,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,1
952,Yevgeny Sergeyevich Abramenko,26.0,181.0,80.0,BLR,2014,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,2
953,Yevgeny Sergeyevich Abramenko,26.0,181.0,80.0,BLR,2014,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,no medal,2,2
954,Yevgeny Sergeyevich Abramenko,26.0,181.0,80.0,BLR,2014,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no medal,2,2
955,Yevgeny Sergeyevich Abramenko,26.0,181.0,80.0,BLR,2014,Sochi,Biathlon,Biathlon Men's 20 kilometres,no medal,2,2
956,Yevgeny Sergeyevich Abramenko,26.0,181.0,80.0,BLR,2014,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,2
960,Levan Abramishvili,23.0,181.0,84.0,GEO,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,1
961,Levan Abramishvili,27.0,181.0,84.0,GEO,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,2
967,Sergey Mikhaylovich Abramov,34.0,180.0,94.0,RUS,1994,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
976,Alen Abramovi,29.0,180.0,72.0,CRO,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,no medal,1,1
977,Alen Abramovi,29.0,180.0,72.0,CRO,2006,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no medal,1,1
978,Dmitry Vladimirovich Abramovich,27.0,182.0,96.0,RUS,2010,Vancouver,Bobsleigh,Bobsleigh Men's Two,no medal,1,1
979,Dmitry Vladimirovich Abramovich,27.0,182.0,96.0,RUS,2010,Vancouver,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
995,Thomas Abratis,26.0,184.0,73.0,GER,1994,Lillehammer,Nordic Combined,Nordic Combined Men's Team,no medal,1,1
996,Thomas Abratis,26.0,184.0,73.0,GER,1994,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,no medal,1,1
997,Pawe Abratkiewicz,21.0,183.0,84.0,POL,1992,Albertville,Speed Skating,Speed Skating Men's 500 metres,no medal,3,1
998,Pawe Abratkiewicz,21.0,183.0,84.0,POL,1992,Albertville,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,3,1
999,Pawe Abratkiewicz,27.0,183.0,84.0,POL,1998,Nagano,Speed Skating,Speed Skating Men's 500 metres,no medal,3,2
1000,Pawe Abratkiewicz,27.0,183.0,84.0,POL,1998,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,3,2
1001,Pawe Abratkiewicz,31.0,183.0,84.0,POL,2002,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,no medal,3,3
1002,Pawe Abratkiewicz,31.0,183.0,84.0,POL,2002,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,3,3
1050,Tobias Abstreiter,31.0,178.0,85.0,GER,2002,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
1053,"Aleksandr Viktorovich ""Sasha"" Abt",25.0,179.0,68.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
1132,Paul Accola,20.0,176.0,82.0,SUI,1988,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,1
1133,Paul Accola,20.0,176.0,82.0,SUI,1988,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,Bronze,5,1
1134,Paul Accola,24.0,176.0,82.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,5,2
1135,Paul Accola,24.0,176.0,82.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,no medal,5,2
1136,Paul Accola,24.0,176.0,82.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,2
1137,Paul Accola,24.0,176.0,82.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,2
1138,Paul Accola,24.0,176.0,82.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,no medal,5,2
1139,Paul Accola,26.0,176.0,82.0,SUI,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,no medal,5,3
1140,Paul Accola,26.0,176.0,82.0,SUI,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,3
1141,Paul Accola,26.0,176.0,82.0,SUI,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,3
1142,Paul Accola,26.0,176.0,82.0,SUI,1994,Lillehammer,Alpine Skiing,Alpine Skiing Men's Combined,no medal,5,3
1143,Paul Accola,30.0,176.0,82.0,SUI,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,no medal,5,4
1144,Paul Accola,30.0,176.0,82.0,SUI,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,5,4
1145,Paul Accola,30.0,176.0,82.0,SUI,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,5,4
1146,Paul Accola,30.0,176.0,82.0,SUI,1998,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,no medal,5,4
1147,Paul Accola,34.0,176.0,82.0,SUI,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,no medal,5,5
1148,Paul Accola,34.0,176.0,82.0,SUI,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,no medal,5,5
1187,Gilbert Achard-Picard,29.0,182.108993902439,90.15799689440993,FRA,1948,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
1193,Ghassan Achi,16.0,168.0,60.0,LIB,2010,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,1,1
1194,Ghassan Achi,16.0,168.0,60.0,LIB,2010,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,1,1
1206,Ioan Valeriu Achiriloaie,23.0,183.0,87.0,ROU,2014,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,no medal,1,1
1207,Ioan Valeriu Achiriloaie,23.0,183.0,87.0,ROU,2014,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,no medal,1,1
1242,Ronny Ackermann,20.0,184.0,69.0,GER,1998,Nagano,Nordic Combined,Nordic Combined Men's Team,no medal,3,1
1243,Ronny Ackermann,20.0,184.0,69.0,GER,1998,Nagano,Nordic Combined,Nordic Combined Men's Individual,no medal,3,1
1244,Ronny Ackermann,24.0,184.0,69.0,GER,2002,Salt Lake City,Nordic Combined,Nordic Combined Men's Team,Silver,3,2
1245,Ronny Ackermann,24.0,184.0,69.0,GER,2002,Salt Lake City,Nordic Combined,Nordic Combined Men's Individual,no medal,3,2
1246,Ronny Ackermann,24.0,184.0,69.0,GER,2002,Salt Lake City,Nordic Combined,Nordic Combined Men's Sprint,Silver,3,2
1247,Ronny Ackermann,28.0,184.0,69.0,GER,2006,Torino,Nordic Combined,Nordic Combined Men's Team,Silver,3,3
1248,Ronny Ackermann,28.0,184.0,69.0,GER,2006,Torino,Nordic Combined,Nordic Combined Men's Individual,no medal,3,3
1249,Ronny Ackermann,28.0,184.0,69.0,GER,2006,Torino,Nordic Combined,Nordic Combined Men's Sprint,no medal,3,3
1253,Donat Acklin,22.0,190.0,99.0,SUI,1988,Calgary,Bobsleigh,Bobsleigh Men's Two,no medal,3,1
1254,Donat Acklin,26.0,190.0,99.0,SUI,1992,Albertville,Bobsleigh,Bobsleigh Men's Two,Gold,3,2
1255,Donat Acklin,26.0,190.0,99.0,SUI,1992,Albertville,Bobsleigh,Bobsleigh Men's Four,Bronze,3,2
1256,Donat Acklin,28.0,190.0,99.0,SUI,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Two,Gold,3,3
1257,Donat Acklin,28.0,190.0,99.0,SUI,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Four,Silver,3,3
1258,Guido Acklin,24.0,200.0,104.0,SUI,1994,Lillehammer,Bobsleigh,Bobsleigh Men's Two,Silver,3,1
1259,Guido Acklin,28.0,200.0,104.0,SUI,1998,Nagano,Bobsleigh,Bobsleigh Men's Two,no medal,3,2
1260,Guido Acklin,32.0,200.0,104.0,SUI,2002,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,no medal,3,3
1307,"Benjamin Maxwell ""Ben"" Acton",32.0,181.02189210320563,83.8216435488092,AUS,1960,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
1326,Goro Adachi,19.0,156.0,56.0,JPN,1932,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,1
1327,Goro Adachi,23.0,156.0,56.0,JPN,1936,Garmisch-Partenkirchen,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",no medal,2,2
1363,Marcus Adam,33.0,182.0,82.0,GBR,2002,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,no medal,2,2
1366,"Michael B. ""Mike"" Adam",24.0,175.0,95.0,CAN,2006,Torino,Curling,Curling Men's Curling,Gold,1,1
1412,Janusz Andrzej Adamiec,21.0,176.0,74.0,POL,1984,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,1
1413,Janusz Andrzej Adamiec,25.0,176.0,74.0,POL,1988,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,2
1414,Janusz Andrzej Adamiec,29.0,176.0,74.0,POL,1992,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,3,3
1439,Tadeusz Ralf Adamowski,26.0,177.0,70.0,POL,1928,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
1604,Peter Adeberg,23.0,185.0,75.0,GER,1992,Albertville,Speed Skating,Speed Skating Men's 500 metres,no medal,4,2
1605,Peter Adeberg,23.0,185.0,75.0,GER,1992,Albertville,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,4,2
1606,Peter Adeberg,23.0,185.0,75.0,GER,1992,Albertville,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,4,2
1607,Peter Adeberg,25.0,185.0,75.0,GER,1994,Lillehammer,Speed Skating,Speed Skating Men's 500 metres,no medal,4,3
1608,Peter Adeberg,25.0,185.0,75.0,GER,1994,Lillehammer,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,4,3
1609,Peter Adeberg,25.0,185.0,75.0,GER,1994,Lillehammer,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,4,3
1610,Peter Adeberg,29.0,185.0,75.0,GER,1998,Nagano,Speed Skating,Speed Skating Men's 500 metres,no medal,4,4
1611,Peter Adeberg,29.0,185.0,75.0,GER,1998,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",no medal,4,4
1612,Peter Adeberg,29.0,185.0,75.0,GER,1998,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",no medal,4,4
1641,Antoine Adelisse,17.0,178.0,65.0,FRA,2014,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,no medal,1,1
1689,Cary Glen Adgate,22.0,173.0,74.0,USA,1976,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,2,1
1690,Cary Glen Adgate,22.0,173.0,74.0,USA,1976,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,no medal,2,1
1691,Cary Glen Adgate,26.0,173.0,74.0,USA,1980,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no medal,2,2
1720,"Richard ""Richy""  Adjei",27.0,190.0,110.0,GER,2010,Vancouver,Bobsleigh,Bobsleigh Men's Two,Silver,1,1
1721,"Richard ""Richy""  Adjei",27.0,190.0,110.0,GER,2010,Vancouver,Bobsleigh,Bobsleigh Men's Four,no medal,1,1
1795,Jan Erik Adolfsen,21.0,181.02189210320563,83.8216435488092,NOR,1952,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,no medal,1,1
1799,ke Ronnie Adolfsson,23.0,180.0,77.0,SWE,1980,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,1
1800,ke Ronnie Adolfsson,23.0,180.0,77.0,SWE,1980,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,no medal,2,1
1801,ke Ronnie Adolfsson,23.0,180.0,77.0,SWE,1980,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,1
1802,ke Ronnie Adolfsson,27.0,180.0,77.0,SWE,1984,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,no medal,2,2
1803,ke Ronnie Adolfsson,27.0,180.0,77.0,SWE,1984,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,no medal,2,2
1804,ke Ronnie Adolfsson,27.0,180.0,77.0,SWE,1984,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no medal,2,2
