,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
222437,Roman Skornyakov,21.0,176.0,60.0,UZB,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
222438,Roman Skornyakov,25.0,176.0,60.0,UZB,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
222907,Michael Slipchuk,25.0,167.0,65.0,CAN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
224059,Charles Frederick Theodore Snelling,18.0,168.0,70.0,CAN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
224060,Charles Frederick Theodore Snelling,26.0,168.0,70.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,2
225130,Song Chol-Ri,23.0,168.0,62.0,PRK,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
226403,Tim Spencer,16.0,173.39762611275964,65.59163987138264,AUS,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
228500,Freimut Friedrich Burkart Stein,27.0,173.39762611275964,65.59163987138264,GER,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
229839,Elvis Stojko,19.0,170.0,71.0,CAN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,4,1
229840,Elvis Stojko,21.0,170.0,71.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,Silver,4,2
229841,Elvis Stojko,25.0,170.0,71.0,CAN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,Silver,4,3
229842,Elvis Stojko,29.0,170.0,71.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,4,4
233411,Adrian Wildman Swan,19.0,173.39762611275964,65.59163987138264,AUS,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
235136,Daisuke Takahashi,19.0,165.0,59.0,JPN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,1
235137,Daisuke Takahashi,23.0,165.0,59.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,Bronze,3,2
235138,Daisuke Takahashi,27.0,165.0,59.0,JPN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
235446,Yosuke Takeuchi,22.0,165.0,58.0,JPN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
235834,Yamato Tamura,18.0,172.0,62.0,JPN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
236810,Oleg Stanislavovich Tataurov,21.0,172.0,69.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
237552,Denis Yuryevich Ten,16.0,164.0,55.0,KAZ,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
237553,Denis Yuryevich Ten,20.0,164.0,55.0,KAZ,2014,Sochi,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
237958,Elemr Tertk (Tardonfalvy),17.0,173.39762611275964,65.59163987138264,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
239977,"Charles Frederick ""Charlie"" Tickner",26.0,173.39762611275964,65.59163987138264,USA,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
241495,"Frederick William Edwin ""Freddie"" Tomlins",16.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
242435,Zoltn Tth,22.0,185.0,70.0,HUN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
242436,Zoltn Tth,26.0,185.0,70.0,HUN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245231,Roger Felix Turner,26.0,173.39762611275964,65.59163987138264,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245232,Roger Felix Turner,30.0,173.39762611275964,65.59163987138264,USA,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245299,Roman Turuanco,18.0,173.39762611275964,65.59163987138264,ROU,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
245363,Kalle Kustaa Tuulos,21.0,173.39762611275964,65.59163987138264,FIN,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245364,Kalle Kustaa Tuulos,25.0,173.39762611275964,65.59163987138264,FIN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245524,Michael Johannes Malmin Tyllesen,20.0,186.0,74.0,DEN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245525,Michael Johannes Malmin Tyllesen,24.0,186.0,74.0,DEN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
246561,Gregor Urbas,23.0,177.0,70.0,SLO,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
246562,Gregor Urbas,27.0,177.0,70.0,SLO,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,2
246649,Aleksey Yevgenyevich Urmanov,20.0,179.0,72.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,Gold,2,2
247292,Lszl Vajda,21.0,173.39762611275964,65.59163987138264,HUN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
247575,Henrik Pedersen Valentin,24.0,173.39762611275964,65.59163987138264,DEN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
248556,Kevin Van der Perren,19.0,176.0,70.0,BEL,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,1
248557,Kevin Van der Perren,23.0,176.0,70.0,BEL,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,2
248558,Kevin Van der Perren,27.0,176.0,70.0,BEL,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,3
249656,Robert Van Zeebroeck,18.0,173.39762611275964,65.59163987138264,BEL,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
251747,Tom Verner,19.0,180.0,72.0,CZE,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,1
251748,Tom Verner,23.0,180.0,72.0,CZE,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,2
251749,Tom Verner,27.0,180.0,72.0,CZE,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
252135,Gilberto Viadana,18.0,174.0,72.0,ITA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,1
252136,Gilberto Viadana,24.0,174.0,72.0,ITA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
252437,Szabolcs Vidrai,20.0,177.0,74.0,HUN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
252849,Daro Villalba Flores,16.0,173.39762611275964,65.59163987138264,ESP,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
253229,Gary Charles Visconti,22.0,161.0,55.0,USA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
253555,Andrejs Vlaenko,19.0,173.39762611275964,65.59163987138264,LAT,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
257447,Zenjiro Watanabe,21.0,173.39762611275964,65.59163987138264,JPN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
258441,"John Garvin ""Johnny"" Weir (-Voronov)",21.0,175.0,63.0,USA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
258442,"John Garvin ""Johnny"" Weir (-Voronov)",25.0,175.0,63.0,USA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,2
258548,Michael G. Weiss,21.0,173.0,73.0,USA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
258549,Michael G. Weiss,25.0,173.0,73.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
261070,Michael Thorpe Williams,20.0,167.0,54.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
261422,"William Stewart Montgomery ""Bud"" Wilson",18.0,182.0,65.59163987138264,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,1
261423,"William Stewart Montgomery ""Bud"" Wilson",22.0,182.0,65.59163987138264,CAN,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,Bronze,3,2
261425,"William Stewart Montgomery ""Bud"" Wilson",26.0,182.0,65.59163987138264,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,3,3
262796,"Timothy Lyle ""Tim"" Wood",19.0,178.0,68.0,USA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,Silver,1,1
263150,Ludwig Wrede,33.0,173.39762611275964,65.59163987138264,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
263666,Paul Stanton Wylie,23.0,162.0,56.0,USA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
263667,Paul Stanton Wylie,27.0,162.0,56.0,USA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,Silver,2,2
263998,Xu Zhaoxiao,14.0,169.0,54.0,CHN,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
263999,Xu Zhaoxiao,18.0,169.0,54.0,CHN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
264118,Aleksey Konstantinovich Yagudin,17.0,175.0,65.0,RUS,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
264119,Aleksey Konstantinovich Yagudin,21.0,175.0,65.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,Gold,2,2
264594,Yan Han,17.0,169.0,64.0,CHN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
265149,Geoffrey Sidney Yates,17.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
267249,V'iacheslav Vasylovych Zahorodniuk,25.0,170.0,59.0,UKR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
268356,Karel Zelenka,22.0,175.0,62.0,ITA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
268862,Zhang Min,17.0,176.0,76.0,CHN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,4,1
268863,Zhang Min,25.0,176.0,76.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,4,2
268864,Zhang Min,29.0,176.0,76.0,CHN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,4,3
269063,Zhang Zhubin,21.0,173.39762611275964,65.59163987138264,CHN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
269064,Zhang Zhubin,25.0,173.39762611275964,65.59163987138264,CHN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,2
270106,Trifun ivanovi,30.0,173.0,63.0,SCG,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
